timestamp,open,high,low,close
1420156800000,4251.029,4251.029,4251.029,4251.029
1420156860000,4251.193,4251.193,4251.193,4251.193
1420156920000,4251.271,4251.617,4251.271,4251.31
1420156980000,4251.512,4251.584,4251.329,4251.418
1420157040000,4251.321,4251.321,4251.137,4251.137
1420157100000,4251.035,4251.911,4251.035,4251.911
1420157160000,4251.719,4252.094,4251.436,4251.436
1420157220000,4250.926,4251.154,4250.926,4251.065
1420157280000,4250.853,4250.976,4250.853,4250.976
1420157340000,4251.268,4251.268,4250.658,4250.658
1420157400000,4250.658,4250.658,4250.658,4250.658
1420157460000,4250.817,4250.817,4250.817,4250.817
1420157520000,4251.086,4251.101,4250.867,4251.101
1420157580000,4250.899,4250.899,4250.608,4250.893
1420157640000,4250.574,4250.616,4250.369,4250.552
1420157700000,4250.57,4250.57,4250.271,4250.271
1420157760000,4250.301,4250.62,4249.709,4250.102
1420157820000,4250.369,4250.369,4249.891,4249.891
1420157880000,4249.65,4249.843,4249.537,4249.537
1420157940000,4249.49,4249.803,4249.49,4249.612
1420158000000,4249.885,4250.433,4249.885,4250.433
1420158060000,4250.612,4250.764,4250.528,4250.764
1420158120000,4250.715,4251.103,4250.715,4251.086
1420158180000,4251,4251.183,4251,4251.183
1420158240000,4250.984,4251.006,4250.453,4251.006
1420158300000,4250.525,4250.761,4250.418,4250.738
1420158360000,4250.738,4250.738,4250.738,4250.738
1420158420000,4251.014,4251.185,4251.014,4251.108
1420158480000,4251.147,4251.221,4251.129,4251.148
1420158540000,4251.32,4251.506,4251.011,4251.506
1420158600000,4251.301,4251.301,4251.301,4251.301
1420158660000,4251.301,4251.301,4251.301,4251.301
1420158720000,4251.301,4251.301,4251.301,4251.301
1420158780000,4251.301,4251.301,4251.301,4251.301
1420158840000,4251.653,4251.653,4250.705,4250.745
1420158900000,4251.015,4251.015,4250.835,4250.835
1420158960000,4251.165,4251.222,4250.737,4251.208
1420159020000,4251.033,4251.213,4251.016,4251.016
1420159080000,4251.185,4251.226,4251.124,4251.226
1420159140000,4251.064,4251.258,4251.064,4251.139
1420159200000,4251.352,4251.352,4251.136,4251.138
1420159260000,4251.255,4251.28,4251.255,4251.28
1420159320000,4251.023,4251.023,4251.023,4251.023
1420159380000,4251.211,4251.285,4251.211,4251.285
1420159440000,4251.57,4251.773,4251.513,4251.773
1420159500000,4251.54,4251.787,4251.504,4251.787
1420159560000,4251.726,4251.83,4251.624,4251.628
1420159620000,4251.787,4251.833,4251.542,4251.579
1420159680000,4251.772,4251.772,4251.541,4251.542
1420159740000,4251.542,4251.542,4251.542,4251.542
1420159800000,4251.316,4251.612,4251.316,4251.612
1420159860000,4251.153,4251.282,4250.915,4251.116
1420159920000,4251.16,4251.242,4251.112,4251.154
1420159980000,4251.42,4251.42,4251.42,4251.42
1420160040000,4251.671,4251.671,4251.561,4251.652
1420160100000,4251.436,4251.663,4251.436,4251.663
1420160160000,4251.432,4251.432,4251.432,4251.432
1420160220000,4251.659,4251.896,4251.659,4251.896
1420160280000,4251.642,4251.642,4251.532,4251.532
1420160340000,4251.722,4251.722,4251.722,4251.722
1420160400000,4251.644,4251.698,4251.438,4251.611
1420160460000,4251.508,4251.803,4251.508,4251.803
1420160520000,4251.803,4251.803,4251.803,4251.803
1420160580000,4251.803,4251.803,4251.803,4251.803
1420160640000,4252.055,4252.055,4252.055,4252.055
1420160700000,4252.28,4252.549,4252.28,4252.549
1420160760000,4252.25,4252.25,4252.25,4252.25
1420160820000,4252.534,4252.534,4252.322,4252.322
1420160880000,4252.532,4252.536,4252.532,4252.536
1420160940000,4252.575,4252.575,4252.575,4252.575
1420161000000,4252.727,4252.727,4252.718,4252.718
1420161060000,4252.525,4252.525,4252.525,4252.525
1420161120000,4252.896,4252.896,4252.896,4252.896
1420161180000,4252.7,4252.789,4252.7,4252.789
1420161240000,4252.773,4252.773,4252.773,4252.773
1420161300000,4252.773,4252.773,4252.773,4252.773
1420161360000,4252.773,4252.773,4252.773,4252.773
1420161420000,4252.933,4253.193,4252.872,4253.148
1420161480000,4253.075,4253.249,4252.649,4252.649
1420161540000,4252.801,4253.049,4252.792,4252.792
1420161600000,4253.062,4253.198,4252.751,4253.061
1420161660000,4252.877,4253.016,4252.856,4252.856
1420161720000,4252.673,4253.043,4252.673,4252.724
1420161780000,4253.103,4253.129,4252.545,4252.545
1420161840000,4252.889,4252.889,4252.741,4252.741
1420161900000,4252.538,4252.538,4252.538,4252.538
1420161960000,4252.798,4253.231,4252.504,4253.231
1420162020000,4253.325,4254.197,4253.087,4253.774
1420162080000,4254.005,4254.657,4253.952,4254.612
1420162140000,4254.722,4255.141,4254.722,4254.925
1420162200000,4255.069,4255.254,4255.047,4255.047
1420162260000,4255.364,4256.142,4255.293,4256.142
1420162320000,4255.649,4255.809,4255.616,4255.809
1420162380000,4255.755,4255.755,4255.755,4255.755
1420162440000,4255.687,4255.7,4255.199,4255.199
1420162500000,4255.535,4255.535,4254.814,4254.971
1420162560000,4255.22,4255.22,4255.02,4255.02
1420162620000,4255.145,4255.469,4255.145,4255.336
1420162680000,4255.47,4255.695,4255.47,4255.695
1420162740000,4255.583,4255.747,4255.424,4255.508
1420162800000,4255.685,4255.804,4255.685,4255.764
1420162860000,4255.815,4255.815,4255.541,4255.541
1420162920000,4255.618,4255.891,4255.509,4255.699
1420162980000,4256.385,4256.385,4256.234,4256.299
1420163040000,4256.162,4256.356,4256.162,4256.356
1420163100000,4256.356,4256.356,4256.356,4256.356
1420163160000,4256.246,4256.246,4256.036,4256.036
1420163220000,4256.288,4256.288,4255.952,4256.127
1420163280000,4256.061,4256.061,4255.493,4255.493
1420163340000,4255.345,4255.345,4254.862,4255.044
1420163400000,4255.25,4255.396,4255.028,4255.331
1420163460000,4255.545,4255.545,4255.545,4255.545
1420163520000,4255.038,4255.358,4255.038,4255.104
1420163580000,4255.215,4255.34,4255.067,4255.31
1420163640000,4255.591,4255.783,4255.236,4255.412
