timestamp,open,high,low,close
1767225600000,25282.8,25282.8,25282.8,25282.8
1767225660000,25282.8,25282.8,25282.8,25282.8
1767225720000,25282.8,25282.8,25282.8,25282.8
1767225780000,25282.8,25282.8,25282.8,25282.8
1767225840000,25282.8,25282.8,25282.8,25282.8
1767225900000,25282.8,25282.8,25282.8,25282.8
1767225960000,25282.8,25282.8,25282.8,25282.8
1767226020000,25282.8,25282.8,25282.8,25282.8
1767226080000,25282.8,25282.8,25282.8,25282.8
1767226140000,25282.8,25282.8,25282.8,25282.8
1767226200000,25282.8,25282.8,25282.8,25282.8
1767226260000,25282.8,25282.8,25282.8,25282.8
1767226320000,25282.8,25282.8,25282.8,25282.8
1767226380000,25282.8,25282.8,25282.8,25282.8
1767226440000,25282.8,25282.8,25282.8,25282.8
1767226500000,25282.8,25282.8,25282.8,25282.8
1767226560000,25282.8,25282.8,25282.8,25282.8
1767226620000,25282.8,25282.8,25282.8,25282.8
1767226680000,25282.8,25282.8,25282.8,25282.8
1767226740000,25282.8,25282.8,25282.8,25282.8
1767226800000,25282.8,25282.8,25282.8,25282.8
1767226860000,25282.8,25282.8,25282.8,25282.8
1767226920000,25282.8,25282.8,25282.8,25282.8
1767226980000,25282.8,25282.8,25282.8,25282.8
1767227040000,25282.8,25282.8,25282.8,25282.8
1767227100000,25282.8,25282.8,25282.8,25282.8
1767227160000,25282.8,25282.8,25282.8,25282.8
1767227220000,25282.8,25282.8,25282.8,25282.8
1767227280000,25282.8,25282.8,25282.8,25282.8
1767227340000,25282.8,25282.8,25282.8,25282.8
1767227400000,25282.8,25282.8,25282.8,25282.8
1767227460000,25282.8,25282.8,25282.8,25282.8
1767227520000,25282.8,25282.8,25282.8,25282.8
1767227580000,25282.8,25282.8,25282.8,25282.8
1767227640000,25282.8,25282.8,25282.8,25282.8
1767227700000,25282.8,25282.8,25282.8,25282.8
1767227760000,25282.8,25282.8,25282.8,25282.8
1767227820000,25282.8,25282.8,25282.8,25282.8
1767227880000,25282.8,25282.8,25282.8,25282.8
1767227940000,25282.8,25282.8,25282.8,25282.8
1767228000000,25282.8,25282.8,25282.8,25282.8
1767228060000,25282.8,25282.8,25282.8,25282.8
1767228120000,25282.8,25282.8,25282.8,25282.8
1767228180000,25282.8,25282.8,25282.8,25282.8
1767228240000,25282.8,25282.8,25282.8,25282.8
1767228300000,25282.8,25282.8,25282.8,25282.8
1767228360000,25282.8,25282.8,25282.8,25282.8
1767228420000,25282.8,25282.8,25282.8,25282.8
1767228480000,25282.8,25282.8,25282.8,25282.8
1767228540000,25282.8,25282.8,25282.8,25282.8
1767228600000,25282.8,25282.8,25282.8,25282.8
1767228660000,25282.8,25282.8,25282.8,25282.8
1767228720000,25282.8,25282.8,25282.8,25282.8
1767228780000,25282.8,25282.8,25282.8,25282.8
1767228840000,25282.8,25282.8,25282.8,25282.8
1767228900000,25282.8,25282.8,25282.8,25282.8
1767228960000,25282.8,25282.8,25282.8,25282.8
1767229020000,25282.8,25282.8,25282.8,25282.8
1767229080000,25282.8,25282.8,25282.8,25282.8
1767229140000,25282.8,25282.8,25282.8,25282.8
1767229200000,25282.8,25282.8,25282.8,25282.8
1767229260000,25282.8,25282.8,25282.8,25282.8
1767229320000,25282.8,25282.8,25282.8,25282.8
1767229380000,25282.8,25282.8,25282.8,25282.8
1767229440000,25282.8,25282.8,25282.8,25282.8
1767229500000,25282.8,25282.8,25282.8,25282.8
1767229560000,25282.8,25282.8,25282.8,25282.8
1767229620000,25282.8,25282.8,25282.8,25282.8
1767229680000,25282.8,25282.8,25282.8,25282.8
1767229740000,25282.8,25282.8,25282.8,25282.8
1767229800000,25282.8,25282.8,25282.8,25282.8
1767229860000,25282.8,25282.8,25282.8,25282.8
1767229920000,25282.8,25282.8,25282.8,25282.8
1767229980000,25282.8,25282.8,25282.8,25282.8
1767230040000,25282.8,25282.8,25282.8,25282.8
1767230100000,25282.8,25282.8,25282.8,25282.8
1767230160000,25282.8,25282.8,25282.8,25282.8
1767230220000,25282.8,25282.8,25282.8,25282.8
1767230280000,25282.8,25282.8,25282.8,25282.8
1767230340000,25282.8,25282.8,25282.8,25282.8
1767230400000,25282.8,25282.8,25282.8,25282.8
1767230460000,25282.8,25282.8,25282.8,25282.8
1767230520000,25282.8,25282.8,25282.8,25282.8
1767230580000,25282.8,25282.8,25282.8,25282.8
1767230640000,25282.8,25282.8,25282.8,25282.8
1767230700000,25282.8,25282.8,25282.8,25282.8
1767230760000,25282.8,25282.8,25282.8,25282.8
1767230820000,25282.8,25282.8,25282.8,25282.8
1767230880000,25282.8,25282.8,25282.8,25282.8
1767230940000,25282.8,25282.8,25282.8,25282.8
1767231000000,25282.8,25282.8,25282.8,25282.8
1767231060000,25282.8,25282.8,25282.8,25282.8
1767231120000,25282.8,25282.8,25282.8,25282.8
1767231180000,25282.8,25282.8,25282.8,25282.8
1767231240000,25282.8,25282.8,25282.8,25282.8
1767231300000,25282.8,25282.8,25282.8,25282.8
1767231360000,25282.8,25282.8,25282.8,25282.8
1767231420000,25282.8,25282.8,25282.8,25282.8
1767231480000,25282.8,25282.8,25282.8,25282.8
1767231540000,25282.8,25282.8,25282.8,25282.8
1767231600000,25282.8,25282.8,25282.8,25282.8
1767231660000,25282.8,25282.8,25282.8,25282.8
1767231720000,25282.8,25282.8,25282.8,25282.8
1767231780000,25282.8,25282.8,25282.8,25282.8
1767231840000,25282.8,25282.8,25282.8,25282.8
1767231900000,25282.8,25282.8,25282.8,25282.8
1767231960000,25282.8,25282.8,25282.8,25282.8
1767232020000,25282.8,25282.8,25282.8,25282.8
1767232080000,25282.8,25282.8,25282.8,25282.8
1767232140000,25282.8,25282.8,25282.8,25282.8
1767232200000,25282.8,25282.8,25282.8,25282.8
1767232260000,25282.8,25282.8,25282.8,25282.8
1767232320000,25282.8,25282.8,25282.8,25282.8
1767232380000,25282.8,25282.8,25282.8,25282.8
1767232440000,25282.8,25282.8,25282.8,25282.8
1767232500000,25282.8,25282.8,25282.8,25282.8
1767232560000,25282.8,25282.8,25282.8,25282.8
1767232620000,25282.8,25282.8,25282.8,25282.8
1767232680000,25282.8,25282.8,25282.8,25282.8
