timestamp,open,high,low,close
1326931200000,2442.68,2442.68,2442.68,2442.68
1326931260000,2442.68,2442.68,2442.68,2442.68
1326931320000,2442.68,2442.68,2442.68,2442.68
1326931380000,2442.68,2442.68,2442.68,2442.68
1326931440000,2442.68,2442.68,2442.68,2442.68
1326931500000,2442.68,2442.68,2442.68,2442.68
1326931560000,2442.68,2442.68,2442.68,2442.68
1326931620000,2442.68,2442.68,2442.68,2442.68
1326931680000,2442.68,2442.68,2442.68,2442.68
1326931740000,2442.68,2442.68,2442.68,2442.68
1326931800000,2442.68,2442.68,2442.68,2442.68
1326931860000,2442.68,2442.68,2442.68,2442.68
1326931920000,2442.68,2442.68,2442.68,2442.68
1326931980000,2442.68,2442.68,2442.68,2442.68
1326932040000,2442.68,2442.68,2442.68,2442.68
1326932100000,2442.68,2442.68,2442.68,2442.68
1326932160000,2442.68,2442.68,2442.68,2442.68
1326932220000,2442.68,2442.68,2442.68,2442.68
1326932280000,2442.68,2442.68,2442.68,2442.68
1326932340000,2442.68,2442.68,2442.68,2442.68
1326932400000,2442.68,2442.68,2442.68,2442.68
1326932460000,2442.68,2442.68,2442.68,2442.68
1326932520000,2442.68,2442.68,2442.68,2442.68
1326932580000,2442.68,2442.68,2442.68,2442.68
1326932640000,2442.68,2442.68,2442.68,2442.68
1326932700000,2442.68,2442.68,2442.68,2442.68
1326932760000,2442.68,2442.68,2442.68,2442.68
1326932820000,2442.68,2442.68,2442.68,2442.68
1326932880000,2442.68,2442.68,2442.68,2442.68
1326932940000,2442.68,2442.68,2442.68,2442.68
1326933000000,2442.68,2442.68,2442.68,2442.68
1326933060000,2442.68,2442.68,2442.68,2442.68
1326933120000,2442.68,2442.68,2442.68,2442.68
1326933180000,2442.68,2442.68,2442.68,2442.68
1326933240000,2442.68,2442.68,2442.68,2442.68
1326933300000,2442.68,2442.68,2442.68,2442.68
1326933360000,2442.68,2442.68,2442.68,2442.68
1326933420000,2442.68,2442.68,2442.68,2442.68
1326933480000,2442.68,2442.68,2442.68,2442.68
1326933540000,2442.68,2442.68,2442.68,2442.68
1326933600000,2442.68,2442.68,2442.68,2442.68
1326933660000,2442.68,2442.68,2442.68,2442.68
1326933720000,2442.68,2442.68,2442.68,2442.68
1326933780000,2442.68,2442.68,2442.68,2442.68
1326933840000,2442.68,2442.68,2442.68,2442.68
1326933900000,2442.68,2442.68,2442.68,2442.68
1326933960000,2442.68,2442.68,2442.68,2442.68
1326934020000,2442.68,2442.68,2442.68,2442.68
1326934080000,2442.68,2442.68,2442.68,2442.68
1326934140000,2442.68,2442.68,2442.68,2442.68
1326934200000,2442.68,2442.68,2442.68,2442.68
1326934260000,2442.68,2442.68,2442.68,2442.68
1326934320000,2442.68,2442.68,2442.68,2442.68
1326934380000,2442.68,2442.68,2442.68,2442.68
1326934440000,2442.68,2442.68,2442.68,2442.68
1326934500000,2442.68,2442.68,2442.68,2442.68
1326934560000,2442.68,2442.68,2442.68,2442.68
1326934620000,2442.68,2442.68,2442.68,2442.68
1326934680000,2442.68,2442.68,2442.68,2442.68
1326934740000,2442.68,2442.68,2442.68,2442.68
1326934800000,2442.68,2442.68,2442.68,2442.68
1326934860000,2442.68,2442.68,2442.68,2442.68
1326934920000,2442.68,2442.68,2442.68,2442.68
1326934980000,2442.68,2442.68,2442.68,2442.68
1326935040000,2442.68,2442.68,2442.68,2442.68
1326935100000,2442.68,2442.68,2442.68,2442.68
1326935160000,2442.68,2442.68,2442.68,2442.68
1326935220000,2442.68,2442.68,2442.68,2442.68
1326935280000,2442.68,2442.68,2442.68,2442.68
1326935340000,2442.68,2442.68,2442.68,2442.68
1326935400000,2442.68,2442.68,2442.68,2442.68
1326935460000,2442.68,2442.68,2442.68,2442.68
1326935520000,2442.68,2442.68,2442.68,2442.68
1326935580000,2442.68,2442.68,2442.68,2442.68
1326935640000,2442.68,2442.68,2442.68,2442.68
1326935700000,2442.68,2442.68,2442.68,2442.68
1326935760000,2442.68,2442.68,2442.68,2442.68
1326935820000,2442.68,2442.68,2442.68,2442.68
1326935880000,2442.68,2442.68,2442.68,2442.68
1326935940000,2442.68,2442.68,2442.68,2442.68
1326936000000,2442.68,2442.68,2442.68,2442.68
