Date,Close,High,Low,Open,Volume
2002-07-30,35.69187545776367,35.858252880594925,35.69187545776367,35.79257775791814,6100
2002-07-31,36.134098052978516,36.252313986580035,35.85826644186958,35.88015593078992,29400
2002-08-01,36.33988571166992,36.34864084087053,36.13848433628186,36.13848433628186,25000
2002-08-02,36.712066650390625,36.8215242154427,36.287370763527804,36.40996604230515,52800
2002-08-05,36.87404251098633,36.97036564381812,36.712044211189415,36.795232978703744,61100
2002-08-06,36.55878829956055,36.7339208876337,36.436196490022226,36.72078652809406,64900
2002-08-07,36.6463623046875,36.83900853492203,36.497501737962374,36.60257998155524,40300
2002-08-08,36.6463623046875,36.6770102649178,36.497501737962374,36.59382485307964,40900
2002-08-09,37.16300964355469,37.16300964355469,36.77772044146583,36.77772044146583,35900
2002-08-12,37.39068603515625,37.95986308218471,37.27684928959931,37.34690369928916,32100
2002-08-13,37.850399017333984,37.85915748721746,37.377545195329596,37.557053743410535,75400
2002-08-14,37.99488830566406,38.48525912678665,37.98175393962668,38.29261285056386,130000
2002-08-15,37.662132263183594,37.87229211695129,37.58770197054031,37.81975131841498,87100
2002-08-16,37.24180221557617,37.88103333125306,37.13672399748066,37.8460094854721,85000
2002-08-19,37.35563278198242,37.36438790689959,37.088556376935735,37.237420223533846,47300
2002-08-20,37.77154541015625,37.78030386981844,37.478200478571935,37.486958938234125,40800
2002-08-21,37.5702018737793,37.69717301059239,37.491392317839406,37.513285160192225,40000
2002-08-22,37.24180221557617,37.456341225507266,37.24180221557617,37.456341225507266,34400
2002-08-23,37.60960388183594,37.63149338122577,37.30312082697292,37.30312082697292,20100
2002-08-26,37.644622802734375,37.74532182659351,37.50889323873025,37.52202760354861,23900
2002-08-27,37.40818786621094,37.51326610730224,37.303106284742576,37.390674269299545,301800
2002-08-28,37.596458435058594,37.73218464856571,37.583320730842125,37.6708887237317,18100
2002-08-29,37.898555755615234,38.02990606412468,37.80661187580946,37.9861237414139,135700
2002-08-30,38.126216888427734,38.14810637253856,37.85038199754798,37.98173226371701,78100
2002-09-03,38.71238327026367,38.71238327026367,38.255080752946014,38.29025864383544,102100
2002-09-04,38.70355224609375,38.826674753266474,38.62440374028394,38.7079503171791,66300
2002-09-05,38.91465759277344,38.98061531049063,38.42217710253382,38.94543741374161,648400
2002-09-06,38.457340240478516,38.778332554315284,38.3430137972938,38.68159505275495,140000
2002-09-09,38.400150299072266,38.62000687467019,38.36937051267836,38.47490072963673,83800
2002-09-10,38.58487319946289,38.694801613136576,38.25508795844184,38.329838474600194,336000
2002-09-11,38.382572174072266,38.38697024615079,38.145126603022824,38.255054921763524,177700
2002-09-12,38.68161392211914,38.7563644444263,38.46175707668684,38.46615515292527,43400
2002-09-13,39.03777313232422,39.108128919074055,38.77394564150946,38.839903352900286,155100
2002-09-16,39.10370635986328,39.231223627444045,39.09051549679397,39.222427482233535,73000
2002-09-17,39.17844009399414,39.275177521530985,38.85305330979797,38.9761724522103,75400
2002-09-18,39.18727111816406,39.38074279071235,39.14329708123453,39.204860061986274,196600
2002-09-19,39.45109939575195,39.47308305993108,39.24883156966438,39.44230324628184,109900
2002-09-20,39.26639938354492,39.36313349242437,39.16086577518253,39.332353695338576,113500
2002-09-23,39.61819839477539,39.67975803615355,39.47309208806309,39.57422770161226,163200
2002-09-24,39.87324905395508,39.98757558568852,39.666583023235084,39.70615901122943,251900
2002-09-25,39.3895149230957,39.73249073163671,39.24880681305976,39.61816434387438,127200
2002-09-26,39.29719161987305,39.36754402630458,38.96300846376809,39.15648345226264,429000
2002-09-27,39.591796875,39.591796875,39.34555843247555,39.367542090702564,298200
2002-09-30,39.75011444091797,39.969971264866906,39.6094062077806,39.86444092870111,297800
2002-10-01,39.25705337524414,39.41595333912712,39.19525931901448,39.35415928289746,257500
2002-10-02,39.4821662902832,39.49541076270519,39.21291926561298,39.389475188474066,91000
2002-10-03,39.38504409790039,39.50863217203565,39.195247164757696,39.415941116434205,29900
2002-10-04,39.50864791870117,39.601339011245805,39.01870688130539,39.01870688130539,131000
2002-10-07,39.5748405456543,39.707254894522656,39.486560945552974,39.68077269825346,433800
2002-10-08,39.58811950683594,39.954469253194446,39.44246055299878,39.50425464840988,530900
2002-10-09,39.791114807128906,39.892632125428996,39.702835217822305,39.857323657228356,402900
2002-10-10,39.477725982666016,39.799937191450184,39.40710231812492,39.799937191450184,97100
2002-10-11,39.0098762512207,39.38064397958314,38.86863220411208,39.32767619909602,421800
2002-10-14,38.952491760253906,39.08490950984764,38.87304178400231,39.0628387624076,18300
2002-10-15,38.03000259399414,38.533184788780275,38.025587769822565,38.40076700382638,297100
2002-10-16,38.04765319824219,38.22420911325627,37.910823963680166,38.22420911325627,125200
2002-10-17,37.584190368652344,37.765157704739394,37.54887851904203,37.57977554557022,233400
2002-10-18,37.68130111694336,37.69012739671929,37.20018636482302,37.52681259691261,459100
2002-10-21,37.314945220947266,37.78281546467704,37.29728929528455,37.738677334281995,134900
2002-10-22,37.2089958190918,37.45175710770848,37.17368398410401,37.45175710770848,205000
2002-10-23,37.22224426269531,37.60624959954069,37.156035400904614,37.40762638169119,127800
