Date,Close,High,Low,Open,Volume
2002-07-30,51.02338409423828,51.098961884538724,51.01708434327923,51.092666938881706,95300
2002-07-31,51.180870056152344,51.21235921623245,51.111587176549875,51.124181879521025,38800
2002-08-01,51.28162384033203,51.30051829071484,51.22494048918361,51.22494048918361,86800
2002-08-02,51.3824462890625,51.420235223393526,51.26907468076243,51.30686361509345,83400
2002-08-05,51.46427917480469,51.476878678833,51.37610186781781,51.41389076929709,93100
2002-08-06,51.33830261230469,51.401285703835185,51.300508913144895,51.401285703835185,58200
2002-08-07,51.41387939453125,51.451673092951914,51.3571960548529,51.38868519735139,127000
2002-08-08,51.33830261230469,51.40758545457879,51.31310841463211,51.401285703835185,111800
2002-08-09,51.350948333740234,51.36984279944382,51.306859645329645,51.31945915933646,50900
2002-08-12,51.34458541870117,51.37607935967146,51.31309628303161,51.338290474747694,52300
2002-08-13,51.432830810546875,51.445425519259715,51.31945921090478,51.388737316785345,36200
2002-08-14,51.31945037841797,51.46431112756379,51.30685086656697,51.4517164210186,108700
2002-08-15,51.275325775146484,51.35720332359306,51.20604292442151,51.25642652061039,87700
2002-08-16,51.24386215209961,51.36353347514462,51.212368181201875,51.357233719904016,274500
2002-08-19,51.25012969970703,51.28791859679201,51.21233599731977,51.27532389953111,36000
2002-08-20,51.36983108520508,51.37613084077191,51.306847945453406,51.338341917982014,51400
2002-08-21,51.32571029663086,51.35720424945633,51.28162164585673,51.3068158470566,43100
2002-08-22,51.26898956298828,51.33197261740996,51.256390068924524,51.33197261740996,47700
2002-08-23,51.3320198059082,51.34461450625098,51.29423089957641,51.31942510556542,60900
2002-08-26,51.32571029663086,51.36350400108193,51.30051609543099,51.32571029663086,49700
2002-08-27,51.2879638671875,51.30055857556539,51.23757542306292,51.269069401967414,54700
2002-08-28,51.32571029663086,51.350904497830726,51.3068158470566,51.33830979988206,50600
2002-08-29,51.3824462890625,51.420235223393526,51.36355182189699,51.420235223393526,53700
2002-08-30,51.40129470825195,51.413889406643634,51.344606552232634,51.413889406643634,143800
2002-09-03,51.52302932739258,51.59242524756207,51.485178757534555,51.491488790225795,83000
2002-09-04,51.504180908203125,51.56096166087543,51.478945552921196,51.523106221376594,49500
2002-09-05,51.560890197753906,51.560890197753906,51.50410952377932,51.535654877448,49000
2002-09-06,51.4599723815918,51.485207713404684,51.43473704977892,51.447357122259056,33700
